Id,course,RaceDate,RaceTime,Race,Type,Class,AgeLimit,runners,Distance,Yards,going,Limit,WinTime,Seconds,speed,others,pos1,position,TotalBtn,Unnamed: 20,distance,CardNo,horsename,Draw,price,Age,Stone,Lbs,WeightLBS,Favs,Aid,Trainer,Jockey,Allow,OR,Comments,Form,Days,CDB,Odds,Decimal,previous_position,days-since,difficulty
44633103,Bangor-On-Dee,44633,0.634027778,Broxton Gates Handicap Hurdle,h,3,4YO plus,5,2m 3f 123y,4303,Soft (Good to Soft in places),130,5m 9.65s,309.65,13.89633457,13.87,2,2,3.75,4,7.5,2,Jungle Jack,,1.2,6,11,9,163,Fav,,D McCain Jnr,B S Hughes,,125,"led, ridden 2 out, joined next when blundered and headed, kept on one pace",1-111,30,C,45391,2.25,1,30,82
44633115,Limerick (IRE),44633,0.579861111,Irish Wire Products Irish EBF Shannon Spray Mares Novice Hurdle (Grade 3),h,1,4YO plus,12,2m 6f,4840,Heavy (Soft to Heavy in places),,6m 11.60s,371.6,13.0247578,13.02,1,1,0,0,0,4,Kilbarry Chloe,,12,5,10,13,153,,,Con OKeeffe,M P OConnor,,,"mid-division, 5th halfway, 4th when mistake 4 out, headway approaching straight, led narrowly travelling well before 2 out, pushed along and 2 length lead at last, ridden and kept on well",325221,7,,45301,10,1,7,13
44633108,Warwick,44633,0.591666667,Racing TV Profits Returned To Racing Novices' Hurdle (Novices' Championship Hurdle Qualifier) (GBB),h,4,4YO plus,8,2m,3520,Good to Soft (Soft in places),,4m 1.40s,241.4,14.58160729,14.58,1,1,0,0,0,1,Lac De Constance (FR),,0.181818182,6,11,12,166,Fav,,D Skelton,Harry Skelton,,132,"led until before 3rd, led approaching next, clear before 2 out, went right last, easily",35-11,28,D,45537,0.222222222,1,28,41
44633115,Limerick (IRE),44633,0.579861111,Irish Wire Products Irish EBF Shannon Spray Mares Novice Hurdle (Grade 3),h,1,4YO plus,12,2m 6f,4840,Heavy (Soft to Heavy in places),,6m 11.60s,371.6,13.0247578,12.94,4,4,17.75,18,35.5,5,Lady Rita,,12,6,10,13,153,,,Louise G Lyons,R J Condon,,,"mid-division, headway after 3 out, pushed along entering straight and ridden in 4th 2 out, no impression in 3rd before last, dropped to 4th at last, kept on one pace",F53U1,8,D,45307,16,1,8,13
44633115,Limerick (IRE),44633,0.579861111,Irish Wire Products Irish EBF Shannon Spray Mares Novice Hurdle (Grade 3),h,1,4YO plus,12,2m 6f,4840,Heavy (Soft to Heavy in places),,6m 11.60s,371.6,13.0247578,12.98,9,9,,9,18,6,Limerick Lace,,4.5,5,10,13,153,J2Fav,,G P Cromwell,J S McGarvey,,120,"tracked leaders, 6th halfway, headway after 3 out and challenged entering straight, pushed along in 3rd and no impression when mistake 2 out, soon weakened, no extra when fell last",10-621,55,,45296,5,1,55,13
44633124,Naas (IRE),44633,0.621527778,Bar One Racing Bet #10 Get #50 Sign Up Offer For Cheltenham Handicap Hurdle,h,,4YO plus,11,2m 3f,4180,Soft (Heavy in places),,5m 6.30s,306.3,13.64675155,13.65,1,1,0,0,0,7,Macs Charm,,2.25,7,11,5,159,Fav,,Colm A Murphy,B Hayes,,125,"tracked leader, 2nd halfway, ridden entering straight, closed on leader 2 out, led run-in, kept on well closing stages",540-211,22,,45295,4,1,22,70
44633115,Limerick (IRE),44633,0.579861111,Irish Wire Products Irish EBF Shannon Spray Mares Novice Hurdle (Grade 3),h,1,4YO plus,12,2m 6f,4840,Heavy (Soft to Heavy in places),,6m 11.60s,371.6,13.0247578,13.01,2,2,3.75,4,7.5,7,Mi Lighthouse,,4.5,8,10,13,153,J2Fav,,W P Mullins,J B Foley,,,"held up in mid-division, good headway after 3 out and went close 2nd before next, pushed along and no impression before last, ridden and kept on same pace run-in",2-04231,40,C,45296,5,1,40,13
44633122,Naas (IRE),44633,0.572916667,Bar One Racing Price Boosts All Favourites At Cheltenham Maiden Hurdle,h,,5YO plus,16,2m 3f,4180,Soft (Heavy in places),,5m 4.60s,304.6,13.7229153,13.45,14,14,45.55,46,91.1,11,Patsys Honour,,11,6,11,12,166,,t1,A J Martin,S W Flanagan,,,"mid-division, jumped right 2nd, slow next, soon lost place, towards rear halfway, no extra 3 out",45297,47,,45335,6.5,1,47,70
44633107,Warwick,44633,0.565972222,Pony Racing Authority Graduates Handicap Hurdle (For Conditional Jockeys And Amateur Riders),h,5,4YO plus,7,2m,3520,Good to Soft (Soft in places),105,4m 1.20s,241.2,14.59369818,14.59,2,2,0.5,1,1,1,Pilsdon Pen,,1.1,5,11,12,166,Fav,,J Scott,Lorcan Williams,,102,"chased leaders, disputing 2nd 5th, challenged 2 out, not fluent last, held flat, switched right towards finish, stayed on",880121,17,D,45517,1.625,1,17,41
44633123,Naas (IRE),44633,0.597222222,Bar One Racing Kingsfurze Novice Hurdle (Grade 3),h,1,4YO plus,8,1m 7f 80y,3380,Soft (Heavy in places),,4m 0.10s,240.1,14.07746772,14.06,3,3,2.4,2,4.8,1,Slip Of The Tongue,,1.75,5,11,5,159,Fav,,Padraig Roche,M P Walsh,,138,"tracked leaders, jumped left 1st, 3rd halfway, pushed along and not clear run before 2 out, ridden and no impression in 4th before last, kept on run-in",1231,28,D,45327,2.5,1,28,70
44633123,Naas (IRE),44633,0.597222222,Bar One Racing Kingsfurze Novice Hurdle (Grade 3),h,1,4YO plus,8,1m 7f 80y,3380,Soft (Heavy in places),,4m 0.10s,240.1,14.07746772,13.99,8,8,11.3,11,22.6,7,Walnut Beach,,50,5,11,1,155,,,P J Flynn,D J OKeeffe,,,"held up in mid-division, closer towards outer before 2 out, ridden in 6th and no impression before last, no extra run-in",/421,18,D,45307,16,1,18,70
44634124,Wolverhampton,44634,0.8125,Read Ross O'Sullivan On Betway Insider Handicap,,6,4YO plus,12,1m 1f 104y,2084,Standard (AW - Tapeta),65,1m 59.10s,119.1,17.49790092,17.38,5,5,5.9,6,11.8,10,Doonbeg Farmer,10,9,4,8,11,123,,,H J Evans,Rhys Clutterbuck,3,57,"dwelt held up, pushed along over 3f out, headway when briefly not clear run inside final furlong, kept on",6847-91,12,,45333,5.5,1,12,51
44634108,Stratford,44634,0.597222222,Join RacingTV For Cheltenham Juvenile Hurdle (GBB Race),h,3,4YO only,7,2m 2f 148y,4108,Good to Soft,,4m 33.77s,273.77,15.00529642,14.89,3,3,16.25,16,32.5,3,Fleurman,,2,4,11,4,158,2Fav,,Olly Murphy,Aidan Coleman,,,"prominent, midfield 4th, pushed along briefly after 5th, driven after 6th, headway on outside after 2 out, one pace from before last",31,20,,45327,2.5,1,20,36
44634106,Plumpton,44634,0.663194444,Betting.Bet Online Betting Handicap Hurdle,h,5,4YO plus,6,1m 7f 195y,3495,Good to Soft (Soft in places),100,4m 4.00s,244,14.32377049,14.12,5,5,26.3,26,52.6,3,Global Wonder,,2,7,11,6,160,Fav,,Suzi Best,Nick Scholfield,,89,"never traveling, in rear, pushed along 4 out, weakened before 2 out",9-50521,42,CD,45293,2,1,42,29
44634113,Taunton,44634,0.583333333,William Hill Champion Hurdle Top Price Guarantee Handicap Hurdle,h,5,4YO plus,10,2m 3f 1y,4181,Soft,105,4m 58.04s,298.04,14.02831835,14.03,1,1,0,0,0,1,Highstakesplayer,,1.625,6,11,5,159,Fav,,Tom Lacey,Mr Dylan Kitts,10,108,"prominent, travelled smoothly into lead 2 out, soon pushed clear, comfortably",5-78431,7,,45293,2,1,7,28
44634124,Wolverhampton,44634,0.8125,Read Ross O'Sullivan On Betway Insider Handicap,,6,4YO plus,12,1m 1f 104y,2084,Standard (AW - Tapeta),65,1m 59.10s,119.1,17.49790092,17.35,8,8,7.8,8,15.6,1,Its A Love Thing,12,5.5,4,9,4,130,,,J Butler,Grace McEntee,3,64,"towards rear, pushed along 2f out, never on terms",0809-71,35,CD,45331,4.5,1,35,51
44634107,Stratford,44634,0.572916667,Stratford Supports Racing To School Novices' Handicap Chase (GBB Race),c,4,5YO plus,7,2m 213y,3733,Good to Soft,120,4m 16.60s,256.6,14.54793453,14.18,5,5,50.25,50,100.5,5,Nebuchadnezzar (FR),,4,7,11,5,159,,p,A King,Thomas Bellamy,,112,"led narrowly, headed after 2nd, awkward 3rd, upsides 5th, led narrowly 6th, ridden and headed after 3 out, weakening when blundered 2 out, soon beaten",78-5461,39,D,45294,3,1,39,36
44634110,Stratford,44634,0.645833333,Complete Cheltenham Festival Coverage On RacingTV Handicap Hurdle (Challenger Two Mile Hurdle Qual'),h,3,4YO plus,7,2m 70y,3590,Good to Soft,130,3m 53.43s,233.43,15.37934284,15.37,2,2,0.75,1,1.5,4,Osprey Call,,1.5,7,11,3,157,Fav,h,A Ralph,Alex Edwards,3,122,"midfield, blundered 4th, ridden after 2 out, progress to chase clear leader before last, stayed on strongly flat but could not reach winner",12-FF61,30,D,45294,3,1,30,36
44634107,Stratford,44634,0.572916667,Stratford Supports Racing To School Novices' Handicap Chase (GBB Race),c,4,5YO plus,7,2m 213y,3733,Good to Soft,120,4m 16.60s,256.6,14.54793453,14.48,9,9,,9,18,1,Raffles Gitane (FR),,3.6,5,11,3,157,2Fav,,H Whittington,Mr Ben Bromley,7,117,"towards rear, blundered and almost unseated rider 2nd, soon detached, not recover, tailed off when pulled up before last",133-4P1,45,D,45393,2.75,1,45,36
44634115,Taunton,44634,0.631944444,William Hill Stayers Hurdle Top Price Guarantee Handicap Chase,c,3,5YO plus,5,3m 4f 85y,6245,Soft,140,7m 43.43s,463.43,13.47560581,13.48,1,1,0,0,0,5,Revels Hill,,1.75,7,11,0,154,Fav,,Harry Fry,K Brogan,3,129,"held up towards rear, smooth headway before 4 out, nudged to join leader 2 out, led before last where slight mistake, driven clear late on, comfortably",P1-42U1,34,C,45293,2,1,34,28
44634105,Plumpton,44634,0.638888889,Cheltenham Festival At Betting.Bet Mares' Handicap Hurdle,h,4,4YO plus,4,2m 4f 114y,4514,Good to Soft (Soft in places),120,5m 17.37s,317.37,14.22314649,14.2,3,3,4.25,4,8.5,5,Ruby Yeats,,3.5,11,10,8,148,,p,G L Moore,Joshua Moore,,102,"tracked leaders, ridden and every chance 2 out, kept on one pace",483741,14,CD,45327,2.5,1,14,29
44634116,Taunton,44634,0.65625,William Hill Gold Cup Top Price Guarantee Handicap Hurdle,h,4,4YO plus,7,2m 104y,3624,Soft,120,4m 17.17s,257.17,14.09184586,14.06,3,3,4.5,5,9,8,Sarceaux (FR),,7,5,10,3,143,,,Mrs Dunn,J J Burke,,97,"midfield, slow 3 out and soon ridden, 4th jumping 2 out, stayed on for 3rd after last",3F4U21,31,D,45295,4,1,31,28
44634108,Stratford,44634,0.597222222,Join RacingTV For Cheltenham Juvenile Hurdle (GBB Race),h,3,4YO only,7,2m 2f 148y,4108,Good to Soft,,4m 33.77s,273.77,15.00529642,14.99,2,2,2.25,2,4.5,2,Silver Shade (FR),,3.333333333,4,11,8,162,,,M F Harris,Kevin Jones,,117,"midfield, chased leader 4th, not fluent 5th, awkward 3 out, ridden after 2 out, kept on flat but no chance with winner",151,25,D,45293,2,1,25,36
44634115,Taunton,44634,0.631944444,William Hill Stayers Hurdle Top Price Guarantee Handicap Chase,c,3,5YO plus,5,3m 4f 85y,6245,Soft,140,7m 43.43s,463.43,13.47560581,13.46,3,3,5,5,10,7,Some Detail,,2.125,8,9,10,136,2Fav,,N J Hawke,Tom Buckley,5,113,"held up in rear, pushed before 4 out, ridden after 4 out, went 4th 3 out, gained another place 2 out, kept on well without threatening to win",243741,20,C,45331,4.5,1,20,28
44635123,Southwell,44635,0.770833333,Coral Proud To Support British Racing Handicap,,6,3YO only,11,1m 3f 24y,2444,Standard (AW - Tapeta),55,2m 26.83s,146.83,16.64509978,16.6,5,5,2.95,3,5.9,3,All About Alice,2,12,3,9,7,133,,,Martin Smith,Joey Haynes,,53,"led 2f, chased leader until 8f out, handy 3rd, went 2nd again over 2f out until ridden inside final furlong, weakened soon after",086-1,52,,45331,4.5,1,52,38
44635115,Sedgefield,44635,0.576388889,Bet Â£10 Get Â£20 Free At vickers.bet Handicap Chase (Go North One Man Series Qualifier),c,5,5YO plus,6,2m 1f,3740,Good to Soft,100,4m 17.46s,257.46,14.52652839,14.32,4,4,28.5,29,57,2,Astra Via,,7,7,11,9,163,,t,Evan Williams,Adam Wedge,,97,"raced wide close up, reminders 6th, soon lost place, not trouble leaders",8-91621,14,CD,45293,2,1,14,68
44635123,Southwell,44635,0.770833333,Coral Proud To Support British Racing Handicap,,6,3YO only,11,1m 3f 24y,2444,Standard (AW - Tapeta),55,2m 26.83s,146.83,16.64509978,16.63,3,3,0.7,1,1.4,2,Away Wit Da Fairys,9,4,3,9,9,135,2Fav,p,Alice Haynes,K T ONeill,,55,"raced keenly, held up and behind, closer in mid-division halfway, pushed along out wide chasing leaders over 2f out, every chance inside final furlong, no extra towards finish",3-33331,6,,45295,4,1,6,38
44635102,Cheltenham,44635,0.590277778,Sporting Life Arkle Challenge Trophy Novices' Chase (Grade 1) (GBB Race),c,1,5YO plus,11,1m 7f 199y,3499,Good to Soft,,3m 51.32s,231.32,15.12623206,15.06,3,3,7.75,8,15.5,1,Blue Lord (FR),,4,7,11,4,158,,t,W P Mullins,P Townend,,158,"held up towards rear, jumped right and not fluent 2nd, closed next, went 3rd last, no impression on winner but pressed for 2nd flat, no extra and edged left final 75 yards",3F3-111,38,D,45361,3.333333333,1,38,10
44635106,Cheltenham,44635,0.701388889,Boodles Juvenile Handicap Hurdle (Registered as The Fred Winter) (Grade 3) (GBB Race),h,1,4YO only,21,2m 87y,3607,Good to Soft,,3m 58.37s,238.37,15.13193774,15.13,1,1,0,0,0,3,Brazil,,10,4,11,9,163,,,Padraig Roche,M P Walsh,,137,"chased leader, hampered 2nd, carried right 3 out and next, switched to inside turning in, ridden and two lengths down at the last, stayed on to lead towards finish, all out",6541,31,D,45299,8,1,31,10
44635101,Cheltenham,44635,0.5625,Sky Bet Supreme Novices' Hurdle (Grade 1) (GBB Race),h,1,4YO plus,9,2m 87y,3607,Good to Soft,,3m 44.35s,224.35,16.07755739,15.77,4,4,33,33,66,1,Bring On The Night,,28,5,11,7,161,,t1,W P Mullins,B J Cooper,,,"held up in rear, some headway after 5th, left 4th 3 out, never on terms with leaders and well beaten after 2 out",1,16,D,33/1,33,1,16,10
44635105,Cheltenham,44635,0.673611111,Close Brothers Mares' Hurdle (Registered as The David Nicholson Mares' Hurdle) (Grade 1) (GBB Race),h,1,4YO plus,12,2m 3f 200y,4380,Good to Soft,,4m 45.40s,285.4,15.34688157,15.16,9,9,26.45,26,52.9,1,Burning Victory (FR),,6,6,11,5,159,,p,W P Mullins,S F OKeeffe,,143,"chased leaders, lost place after 6th, outpaced when hampered 2 out, well beaten after",1874242,20,D C,45333,5.5,1,20,10
44635127,Southwell,44635,0.854166667,#BetYourWay At Betway Handicap,,5,4YO plus,10,6f 16y,1336,Standard (AW - Tapeta),70,1m 14.59s,74.59,17.91124816,17.9,2,2,0.2,0,0.4,10,Capla Spirit,10,4.5,5,9,3,129,2Fav,b,Miss Gay Kelleway,R Havlin,,66,"mid-division, pushed along out wide over 2f out, ridden to challenge near side over 1f out, ran on inside final furlong, not reach winner",23-2461,30,CD,45335,6.5,1,30,38
44635109,Newcastle,44635,0.760416667,MansionBet Proud Partners Of AWC Handicap,,5,4YO plus,9,1m 6y,1766,Standard (AW - Tapeta),75,1m 40.06s,100.06,17.64941035,17.65,1,1,0,0,0,9,Cathayensis,8,4.5,4,8,7,119,,,Grant Tuer,Oliver Stammers,3,64,"in touch, headway on inner entering final 2f, ridden to lead inside final furlong, all out",5/516-21,14,C,45295,4,1,14,60
44635106,Cheltenham,44635,0.701388889,Boodles Juvenile Handicap Hurdle (Registered as The Fred Winter) (Grade 3) (GBB Race),h,1,4YO only,21,2m 87y,3607,Good to Soft,,3m 58.37s,238.37,15.13193774,14.99,11,11,16.55,17,33.1,15,Champion Green,,14,4,10,11,151,,t Â Â h,Joseph P OBrien,Rachael Blackmore,,125,"held up off the pace towards rear, some headway and switched right turning in, hanging left in dispute of 6th and held when blundered badly last, eased",42P1,44,D,45301,10,1,44,10
44635102,Cheltenham,44635,0.590277778,Sporting Life Arkle Challenge Trophy Novices' Chase (Grade 1) (GBB Race),c,1,5YO plus,11,1m 7f 199y,3499,Good to Soft,,3m 51.32s,231.32,15.12623206,14.88,7,7,28.25,28,56.5,3,Coeur Sublime,,18,7,11,4,158,,t,H de Bromhead,Rachael Blackmore,,150,"held up in mid-division, hampered 4th, slow and in rear 7th, well beaten after 3 out, hampered last",0/47-231,47,D,45305,14,1,47,10
44635101,Cheltenham,44635,0.5625,Sky Bet Supreme Novices' Hurdle (Grade 1) (GBB Race),h,1,4YO plus,9,2m 87y,3607,Good to Soft,,3m 44.35s,224.35,16.07755739,16.08,1,1,0,0,0,2,Constitution Hill,,2.25,5,11,7,161,JFav,,N J Henderson,Nico de Boinville,,148,"chased leaders, left 2nd 3 out, led next, soon quickened away, well clear last, eased towards finish, impressive",45598,66,D,45293,2,1,66,10
44635116,Sedgefield,44635,0.604166667,vickers.bet Handicap Hurdle (Go North Cab On Target Series Qualifier),h,5,4YO plus,9,2m 3f 188y,4368,Good to Soft,105,4m 51.66s,291.66,14.97634232,14.9,8,8,11.15,11,22.3,7,Coral Blue,,3.5,7,10,11,151,JFav,,Daragh Bourke,A P Cawley,,90,"raced wide close up, tracked leaders 4th, ridden and weakened 2 out",0575P1,14,D,45391,2.25,1,14,68
44635103,Cheltenham,44635,0.618055556,Ultima Handicap Chase (Grade 3) (GBB Race),c,1,5YO plus,24,3m 1f,5500,Good to Soft,,6m 18.26s,378.26,14.54026331,14.48,6,6,12.4,12,24.8,10,Death Duty,,8.5,11,10,6,146,,,G Elliott,J W Kennedy,,144,"held up off the pace towards rear, headway chasing leaders approaching 3 out, ridden and outpaced before next, kept on run-in, no threat",2/76-571,30,,45333,5.5,1,30,10
44635116,Sedgefield,44635,0.604166667,vickers.bet Handicap Hurdle (Go North Cab On Target Series Qualifier),h,5,4YO plus,9,2m 3f 188y,4368,Good to Soft,105,4m 51.66s,291.66,14.97634232,14.98,1,1,0,0,0,1,Desaray Girl (FR),,3.5,7,11,7,161,JFav,,Micky Hammond,Emma Smith-Chaston,5,105,"made all, pushed along 2 out, joined next, ridden and ran on gamely",5P6U11,21,CD,45393,2.75,1,21,68
44635103,Cheltenham,44635,0.618055556,Ultima Handicap Chase (Grade 3) (GBB Race),c,1,5YO plus,24,3m 1f,5500,Good to Soft,,6m 18.26s,378.26,14.54026331,14.49,9,9,,9,18,14,Discordantly,,28,8,10,5,145,,p,Mrs J Harrington,R M Power,,143,"always towards rear, tailed off and pulled up before 2 out",6P-6F61,9,,45311,20,1,9,10
44635103,Cheltenham,44635,0.618055556,Ultima Handicap Chase (Grade 3) (GBB Race),c,1,5YO plus,24,3m 1f,5500,Good to Soft,,6m 18.26s,378.26,14.54026331,14.23,19,19,62.8,63,125.6,3,Does He Know,,11,7,11,0,154,,,K C Bailey,David Bass,,152,"chased leaders, jumped slowly 13th, weakened 3 out, tailed off",85-1121,24,CD,45335,6.5,1,24,10
44635101,Cheltenham,44635,0.5625,Sky Bet Supreme Novices' Hurdle (Grade 1) (GBB Race),h,1,4YO plus,9,2m 87y,3607,Good to Soft,,3m 44.35s,224.35,16.07755739,15.99,9,9,,9,18,3,Dysart Dynamo,,2.25,6,11,7,161,JFav,t,W P Mullins,P Townend,,152,"raced freely, soon led, not fluent 1st, just headed when fell 3 out",45607,58,D,45391,2.25,1,58,10
44635102,Cheltenham,44635,0.590277778,Sporting Life Arkle Challenge Trophy Novices' Chase (Grade 1) (GBB Race),c,1,5YO plus,11,1m 7f 199y,3499,Good to Soft,,3m 51.32s,231.32,15.12623206,15.13,1,1,0,0,0,4,Edwardstone,,2.5,8,11,4,158,Fav,,A King,Tom Cannon,,159,"chased leaders, hampered 4th, closed 4 out, went 2nd going well 3 out, led and bumped 2 out, asserting last, stayed on well flat",3-B1111,31,D,45391,2.25,1,31,10
44635103,Cheltenham,44635,0.618055556,Ultima Handicap Chase (Grade 3) (GBB Race),c,1,5YO plus,24,3m 1f,5500,Good to Soft,,6m 18.26s,378.26,14.54026331,14.47,7,7,12.9,13,25.8,11,Fantastikas (FR),,8,7,10,6,146,2Fav,,N A Twiston-Davies,Sam Twiston-Davies,,144,"chased leaders on inside, switched out before 3 out, not fluent 2 out, weakened approaching the last",13-1231,53,,45299,8,1,53,10
44635104,Cheltenham,44635,0.645833333,Unibet Champion Hurdle Challenge Trophy (Grade 1) (GBB Race),h,1,4YO plus,10,2m 87y,3607,Good to Soft,,3m 50.13s,230.13,15.67374962,15.59,5,5,8.75,9,17.5,3,Glory And Fortune,,150,7,11,10,164,,t,Tom Lacey,Stan Sheppard,,148,"held up in rear on inside, not fluent 3rd, ridden after 2 out, 7th after final bend, stayed on flat, went 5th close home, never nearer",116421,31,D C,100/1,100,1,31,10
44635106,Cheltenham,44635,0.701388889,Boodles Juvenile Handicap Hurdle (Registered as The Fred Winter) (Grade 3) (GBB Race),h,1,4YO only,21,2m 87y,3607,Good to Soft,,3m 58.37s,238.37,15.13193774,15.1,4,4,3.55,4,7.1,10,Hms Seahorse,,8,4,11,0,154,2Fav,,P Nolan,B J Cooper,,128,"jumped first hurdle in false start, mid-division, headway out wide chasing leaders 4th, 3rd and one pace when hit last, weakened into 4th final 110 yards",321,34,D,45303,12,1,34,10
44635104,Cheltenham,44635,0.645833333,Unibet Champion Hurdle Challenge Trophy (Grade 1) (GBB Race),h,1,4YO plus,10,2m 87y,3607,Good to Soft,,3m 50.13s,230.13,15.67374962,15.67,1,1,0,0,0,10,Honeysuckle,,0.727272727,8,11,3,157,Fav,,H de Bromhead,Rachael Blackmore,,165,"in touch in mid-division on outside, closed 3rd, switched towards inside from after 5th, challenged 2 out, soon led, quickened from home bend, stayed on well and clear flat",1111-11,37,CD,42217,0.533333333,1,37,10
44635101,Cheltenham,44635,0.5625,Sky Bet Supreme Novices' Hurdle (Grade 1) (GBB Race),h,1,4YO plus,9,2m 87y,3607,Good to Soft,,3m 44.35s,224.35,16.07755739,15.87,2,2,22,22,44,4,Jonbon (FR),,5,6,11,7,161,,,N J Henderson,Aidan Coleman,,145,"led early, pressed leader, les just before 3 out, not fluent and headed 2 out, soon outpaced by winner, well held when not fluent last, kept on",11-111,52,D,45295,4,1,52,10
44635113,Newcastle,44635,0.84375,Watch Racing Free Online At Coral Handicap,,6,3YO only,7,5f,1100,Standard (AW - Tapeta),65,1m 0.64s,60.64,18.13984169,18.13,2,2,0.2,0,0.4,3,Just Another,4,1.75,3,9,5,131,JFav,p,J L Eyre,Lewis Edmunds,,60,"prominent, led halfway, ridden over 1f out, headed close home",6584-51,28,CD,45388,1.5,1,28,60
44635101,Cheltenham,44635,0.5625,Sky Bet Supreme Novices' Hurdle (Grade 1) (GBB Race),h,1,4YO plus,9,2m 87y,3607,Good to Soft,,3m 44.35s,224.35,16.07755739,15.85,3,3,24.5,25,49,6,Kilcruit,,6,7,11,7,161,,t,W P Mullins,Mr P W Mullins,,,"mid-division, mistake 1st, pushed along after 4th, went 4th after next, left 3rd 3 out, no chance with winner, kept on to close on 2nd from last",121-231,43,D,45297,6,1,43,10
44635103,Cheltenham,44635,0.618055556,Ultima Handicap Chase (Grade 3) (GBB Race),c,1,5YO plus,24,3m 1f,5500,Good to Soft,,6m 18.26s,378.26,14.54026331,14.49,9,9,,9,18,16,Kiltealy Briggs,,40,8,10,3,143,,t Â Â p,Jamie Snowden,Adrian Heskin,,141,"led until 14th, chased leader until 3 out, chased leaders, ridden and weakened before 2 out where bad blunder, pulled up before the last",9-42131,38,,45311,20,1,38,10
